geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0072507	divalent inorganic cation homeostasis	http://amigo.geneontology.org/amigo/term/GO:0072507	494	25	14.97980684811238	1.6689133747509084	0.008775200581294218	0.04031848915729776	114;134;287;302;493;783;801;811;1193;1649;1756;2911;3627;4283;5027;5314;5579;5581;6373;7052;7421;9472;9474;10563;100133941	ADCY8;ADORA1;AKAP6;ANK2;ANXA2;ATG5;ATP2B4;CACNB2;CALM1;CALR;CD24;CLIC2;CXCL10;CXCL11;CXCL13;CXCL9;DDIT3;DMD;GRM1;P2RX7;PKHD1;PRKCB;PRKCE;TGM2;VDR
GO:0043620	regulation of DNA-templated transcription in response to stress	http://amigo.geneontology.org/amigo/term/GO:0043620	78	7	2.3652326602282705	2.959539717891611	0.009336864625259844	0.04225004144401831	1388;1649;1958;2033;6872;7157;10370	ATF6B;CITED2;DDIT3;EGR1;EP300;TAF1;TP53
GO:0030856	regulation of epithelial cell differentiation	http://amigo.geneontology.org/amigo/term/GO:0030856	138	10	4.184642398865401	2.3896904554404315	0.009344715048794638	0.04225004144401831	654;1499;3280;5583;6009;7421;8626;9839;54806;100133941	AHI1;BMP6;CD24;CTNNB1;HES1;PRKCH;RHEB;TP63;VDR;ZEB2
GO:0046683	response to organophosphorus	http://amigo.geneontology.org/amigo/term/GO:0046683	138	10	4.184642398865401	2.3896904554404315	0.009344715048794638	0.04225004144401831	189;673;682;5027;5187;5798;6872;9472;10142;29904	AGXT;AKAP6;AKAP9;BRAF;BSG;EEF2K;P2RX7;PER1;PTPRN;TAF1
GO:0071772	response to BMP	http://amigo.geneontology.org/amigo/term/GO:0071772	160	11	4.85175930303235	2.267218819599109	0.009606950092461153	0.04320586020419037	650;654;657;1958;3280;4036;4087;4920;26508;51176;51592	BMP2;BMP6;BMPR1A;EGR1;HES1;HEYL;LEF1;LRP2;ROR2;SMAD2;TRIM33
GO:0060627	regulation of vesicle-mediated transport	http://amigo.geneontology.org/amigo/term/GO:0060627	499	25	15.13142432633214	1.6521907958455886	0.00988630945514346	0.04422822650985232	302;341;673;783;801;811;2042;4035;4133;5468;5579;5587;5657;5795;5878;6653;9474;10497;23621;26119;29904;54806;56681;57617;143425	AHI1;ANXA2;APOC1;ATG5;BACE1;BRAF;CACNB2;CALM1;CALR;EEF2K;EPHA3;LDLRAP1;LRP1;MAP2;PPARG;PRKCB;PRKD1;PRTN3;PTPRJ;RAB5C;SAR1A;SORL1;SYT9;UNC13B;VPS18
GO:0014812	muscle cell migration	http://amigo.geneontology.org/amigo/term/GO:0014812	79	7	2.3955561558722227	2.9220771898170335	0.009985419173223709	0.04443772930492226	657;3486;4035;6198;6653;57175;80310	BMPR1A;CORO1B;IGFBP3;LRP1;PDGFD;RPS6KB1;SORL1
GO:0045787	positive regulation of cell cycle	http://amigo.geneontology.org/amigo/term/GO:0045787	374	20	11.340987370838118	1.7635148815549706	0.010361464083910255	0.04587106495481102	472;811;891;899;1981;2033;3054;3280;4085;5581;6198;6790;7157;8558;9787;10370;11200;29945;55023;245711	ANAPC4;ATM;AURKA;CALR;CCNB1;CCNF;CDK10;CHEK2;CITED2;DLGAP5;EIF4G1;EP300;HCFC1;HES1;MAD2L1;PHIP;PRKCE;RPS6KB1;SPDYA;TP53
GO:1990778	protein localization to cell periphery	http://amigo.geneontology.org/amigo/term/GO:1990778	301	17	9.127372188829607	1.8625295044728412	0.010556729209716398	0.046493366985797605	60;287;302;682;783;999;2042;2633;4035;5581;5583;5590;5593;8417;23043;26119;55800	ACTB;ANK2;ANXA2;BSG;CACNB2;CDH1;EPHA3;GBP1;LDLRAP1;LRP1;PRKCE;PRKCH;PRKCZ;PRKG2;SCN3B;STX7;TNIK
GO:0038127	ERBB signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0038127	141	10	4.275612885797258	2.3388459776651027	0.010780563390516584	0.04723442722649019	134;819;2066;4145;5290;5795;9542;9770;55294;57142	ADORA1;CAMLG;ERBB4;FBXW7;MATK;NRG2;PIK3CA;PTPRJ;RASSF2;RTN4
GO:0036314	response to sterol	http://amigo.geneontology.org/amigo/term/GO:0036314	29	4	0.8793813736746133	4.548652177252131	0.010867075238618407	0.047369302322182796	19;4087;6095;7048	ABCA1;RORA;SMAD2;TGFBR2
GO:0097305	response to alcohol	http://amigo.geneontology.org/amigo/term/GO:0097305	231	14	7.004727493752955	1.9986501990956334	0.010986580715181882	0.0476458857546153	19;31;114;790;801;999;1499;1728;4087;4538;5468;5581;6198;7048	ABCA1;ACACA;ADCY8;CAD;CALM1;CDH1;CTNNB1;ND4;NQO1;PPARG;PRKCE;RPS6KB1;SMAD2;TGFBR2
GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0007178	328	18	9.946106571216317	1.80975338149818	0.011419588407704406	0.04907026434827217	650;654;657;1281;1958;2033;2339;3280;4036;4087;4920;5590;7048;8928;10370;51176;51592;201163	BMP2;BMP6;BMPR1A;CITED2;COL3A1;EGR1;EP300;FLCN;FNTA;FOXH1;HES1;LEF1;LRP2;PRKCZ;ROR2;SMAD2;TGFBR2;TRIM33
GO:0003205	cardiac chamber development	http://amigo.geneontology.org/amigo/term/GO:0003205	164	11	4.973053285608159	2.2119207996088868	0.01143048510700928	0.04907026434827217	287;657;3280;4036;4846;5915;7048;8928;10370;26508;60485	ANK2;BMPR1A;CITED2;FOXH1;HES1;HEYL;LRP2;NOS3;RARB;SAV1;TGFBR2
GO:0045444	fat cell differentiation	http://amigo.geneontology.org/amigo/term/GO:0045444	210	13	6.367934085229959	2.041478417647683	0.011865445483511428	0.050681551060224685	650;688;862;1386;1649;2033;2308;3280;3914;5468;6095;6934;60485	ATF2;BMP2;DDIT3;EP300;FOXO1;HES1;KLF5;LAMB3;PPARG;RORA;RUNX1T1;SAV1;TCF7L2
GO:0070661	leukocyte proliferation	http://amigo.geneontology.org/amigo/term/GO:0070661	281	16	8.520902275950565	1.8777354183674275	0.011994005273952446	0.050974522414297896	472;1499;3280;3572;3620;3815;4179;4254;5027;5585;5588;7048;29110;51176;54106;100133941	ATM;CD24;CD46;CTNNB1;HES1;IDO1;IL6ST;KIT;KITLG;LEF1;P2RX7;PKN1;PRKCQ;TBK1;TGFBR2;TLR9
GO:0051052	regulation of DNA metabolic process	http://amigo.geneontology.org/amigo/term/GO:0051052	405	21	12.281015735800635	1.7099562814484863	0.01210876329466637	0.051206212937643845	472;1499;2070;2074;2956;3009;3980;4292;4436;4751;5063;5290;5468;5588;5609;6416;7157;7486;7515;11200;55294	ATM;CHEK2;CTNNB1;ERCC6;EYA4;FBXW7;HIST1H1B;LIG3;MAP2K4;MAP2K7;MLH1;MSH2;MSH6;NEK2;PAK3;PIK3CA;PPARG;PRKCQ;TP53;WRN;XRCC1
GO:0048483	autonomic nervous system development	http://amigo.geneontology.org/amigo/term/GO:0048483	46	5	1.3948807996218004	3.584535683160647	0.012369253163604155	0.05204883756962145	1499;3280;4763;5979;8626	CTNNB1;HES1;NF1;RET;TP63
GO:0031589	cell-substrate adhesion	http://amigo.geneontology.org/amigo/term/GO:0031589	332	18	10.067400553792126	1.7879491238897682	0.012804190302589391	0.05361360471527578	673;811;1281;1499;1613;1896;2042;2633;3791;3915;4763;4811;5581;5590;5795;7074;8322;8861	BRAF;CALR;COL3A1;CTNNB1;DAPK3;EDA;EPHA3;FZD4;GBP1;KDR;LAMC1;LDB1;NF1;NID1;PRKCE;PRKCZ;PTPRJ;TIAM1
GO:0022407	regulation of cell-cell adhesion	http://amigo.geneontology.org/amigo/term/GO:0022407	383	20	11.613898831633687	1.7220745840771776	0.01317532702681079	0.054339924793027364	650;999;2045;2737;3280;3572;3620;4179;5063;5290;5588;5590;7048;8728;10076;10370;10563;51176;65125;100133941	ADAM19;BMP2;CD24;CD46;CDH1;CITED2;CXCL13;EPHA7;GLI3;HES1;IDO1;IL6ST;LEF1;PAK3;PIK3CA;PRKCQ;PRKCZ;PTPRU;TGFBR2;WNK1
GO:0002440	production of molecular mediator of immune response	http://amigo.geneontology.org/amigo/term/GO:0002440	190	12	5.761464172350915	2.082803891689134	0.013220894530861727	0.054339924793027364	2956;3815;4189;4292;4436;5585;5590;6929;9452;9474;11213;54106	ATG5;DNAJB9;IRAK3;ITM2A;KIT;MLH1;MSH2;MSH6;PKN1;PRKCZ;TCF3;TLR9
GO:0006814	sodium ion transport	http://amigo.geneontology.org/amigo/term/GO:0006814	213	13	6.458904572161815	2.0127252004977154	0.013233369920184312	0.054339924793027364	493;1272;1756;4846;5027;5187;5581;6338;6340;7533;8671;55800;65125	ATP2B4;CNTN1;DMD;NOS3;P2RX7;PER1;PRKCE;SCN3B;SCNN1B;SCNN1G;SLC4A4;WNK1;YWHAH
GO:0044839	cell cycle G2/M phase transition	http://amigo.geneontology.org/amigo/term/GO:0044839	213	13	6.458904572161815	2.0127252004977154	0.013233369920184312	0.054339924793027364	472;801;891;2956;3161;4751;5520;6790;7157;10142;11200;22974;22981	AKAP9;ATM;AURKA;CALM1;CCNB1;CHEK2;HMMR;MSH6;NEK2;NINL;PPP2R2A;TP53;TPX2
GO:0016311	dephosphorylation	http://amigo.geneontology.org/amigo/term/GO:0016311	461	23	13.979131491861958	1.64530965413621	0.013628134660431224	0.0556918964488776	134;650;801;818;1741;2070;3486;5519;5520;5789;5795;5798;5799;5802;6418;8556;9472;9787;10076;11122;22908;60385;65125	ADORA1;AKAP6;BMP2;CALM1;CAMK2G;CDC14A;DLG3;DLGAP5;EYA4;IGFBP3;PPP2R1B;PPP2R2A;PTPRD;PTPRJ;PTPRN;PTPRN2;PTPRS;PTPRT;PTPRU;SACM1L;SET;TSKS;WNK1
GO:0048144	fibroblast proliferation	http://amigo.geneontology.org/amigo/term/GO:0048144	84	7	2.5471736340919837	2.748144023756496	0.013729063006034714	0.05583590217765314	302;891;1499;4763;5468;7157;80310	ANXA2;CCNB1;CTNNB1;NF1;PDGFD;PPARG;TP53
GO:0097006	regulation of plasma lipoprotein particle levels	http://amigo.geneontology.org/amigo/term/GO:0097006	85	7	2.577497129735936	2.7158129175946546	0.01458391830303496	0.05903014551228436	19;302;338;341;8029;10330;26119	ABCA1;ANXA2;APOB;APOC1;CNPY2;CUBN;LDLRAP1
GO:0032970	regulation of actin filament-based process	http://amigo.geneontology.org/amigo/term/GO:0032970	362	19	10.977105423110691	1.730875241481992	0.01470409911789572	0.05923452251285005	134;287;673;822;1613;2042;4035;5063;5581;6712;8558;10142;10565;11034;50944;51466;55160;57175;91807	ADORA1;AKAP9;ANK2;ARFGEF1;ARHGEF10L;BRAF;CAPG;CDK10;CORO1B;DAPK3;DSTN;EPHA3;EVL;LRP1;MYLK3;PAK3;PRKCE;SHANK1;SPTBN2
GO:0097696	STAT cascade	http://amigo.geneontology.org/amigo/term/GO:0097696	148	10	4.487877355304923	2.2282248841268886	0.014777854462121987	0.059250831569828716	2066;2074;2261;3280;3572;3815;5979;6773;11122;11137	ERBB4;ERCC6;FGFR3;HES1;IL6ST;KIT;PTPRT;PWP1;RET;STAT2
GO:1901342	regulation of vasculature development	http://amigo.geneontology.org/amigo/term/GO:1901342	313	17	9.491254136557034	1.791122622512221	0.01505290473030696	0.06007027709277425	1386;1499;1958;3627;3791;3815;4763;4772;4846;5468;5579;5587;6667;7048;10563;55294;80310	ATF2;CTNNB1;CXCL10;CXCL13;EGR1;FBXW7;KDR;KIT;NF1;NFATC1;NOS3;PDGFD;PPARG;PRKCB;PRKD1;SP1;TGFBR2
GO:0060326	cell chemotaxis	http://amigo.geneontology.org/amigo/term/GO:0060326	289	16	8.7634902411021809	1.825756583256911	0.015303580843212705	0.06078525101276075	811;3627;3791;3815;4283;5587;5588;6223;6373;7074;8792;10563;51176;57175;65125;80310	CALR;CORO1B;CXCL10;CXCL11;CXCL13;CXCL9;KDR;KIT;LEF1;PDGFD;PRKCQ;PRKD1;RPS19;TIAM1;TNFRSF11A;WNK1
GO:0072331	signal transduction by p53 class mediator	http://amigo.geneontology.org/amigo/term/GO:0072331	218	13	6.610522050381577	1.966561778467951	0.01577924244394191	0.06238305152256104	472;891;2033;4436;6790;6872;7157;8626;11200;22974;50484;51741;56950	ATM;AURKA;CCNB1;CHEK2;EP300;MSH2;RRM2B;SMYD2;TAF1;TP53;TP63;TPX2;WWOX
GO:1902532	negative regulation of intracellular signal transduction	http://amigo.geneontology.org/amigo/term/GO:1902532	495	24	15.010130343756332	1.5989201592765065	0.016325530049370984	0.06424398399058026	472;493;801;1193;1649;2308;2633;4763;5027;5187;5314;5795;6095;6653;8737;9770;11122;11213;50484;55872;64411;81848;96459;201163	ARAP3;ATM;ATP2B4;CALM1;CLIC2;DDIT3;FLCN;FNIP1;FOXO1;GBP1;IRAK3;NF1;P2RX7;PBK;PER1;PKHD1;PTPRJ;PTPRT;RASSF2;RIPK1;RORA;RRM2B;SORL1;SPRY4
GO:0035587	purinergic receptor signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0035587	33	4	1.000675356250422	3.997300398191267	0.01703190390543785	0.0667148309660008	134;140;5027;9934	ADORA1;ADORA3;P2RX7;P2RY14
GO:0050803	regulation of synapse structure or activity	http://amigo.geneontology.org/amigo/term/GO:0050803	221	13	6.701492537313433	1.9398663697104677	0.01747645733220682	0.0679568195084117	816;1981;2045;2895;5063;5789;5802;7074;8997;9746;10611;29904;79012	CAMK2B;CAMKV;CLSTN3;EEF2K;EIF4G1;EPHA7;GRID2;KALRN;PAK3;PDLIM5;PTPRD;PTPRS;TIAM1
GO:0017156	calcium ion regulated exocytosis	http://amigo.geneontology.org/amigo/term/GO:0017156	152	10	4.609171337880732	2.169587387176181	0.01750887467334372	0.0679568195084117	673;783;801;5027;5579;10497;23621;51760;57617;143425	BACE1;BRAF;CACNB2;CALM1;P2RX7;PRKCB;SYT17;SYT9;UNC13B;VPS18
GO:0060021	roof of mouth development	http://amigo.geneontology.org/amigo/term/GO:0060021	89	7	2.6987911123117447	2.5937539100623104	0.018384428201037473	0.07103074532219024	657;2737;4087;7048;26160;51141;51176	BMPR1A;GLI3;IFT172;INSIG2;LEF1;SMAD2;TGFBR2
GO:0010498	proteasomal protein catabolic process	http://amigo.geneontology.org/amigo/term/GO:0010498	449	22	13.615249544134532	1.6158352389125052	0.01880483343567685	0.07186035008529341	369;701;863;891;899;1649;4085;4189;5601;5683;5700;5701;5705;6613;6790;6872;23321;29945;55294;55872;56886;122011	ANAPC4;ARAF;AURKA;BUB1B;CBFA2T3;CCNB1;CCNF;CSNK1A1L;DDIT3;DNAJB9;FBXW7;MAD2L1;MAPK9;PBK;PSMA2;PSMC1;PSMC2;PSMC5;SUMO2;TAF1;TRIM2;UGGT1
GO:0048568	embryonic organ development	http://amigo.geneontology.org/amigo/term/GO:0048568	423	21	12.826838657391775	1.637192184365572	0.01880674808271432	0.07186035008529341	657;1499;2737;2778;3280;3791;3815;4087;4254;4920;5915;6169;7048;8928;10370;25902;26160;51141;51176;54806;57453	AHI1;BMPR1A;CITED2;CTNNB1;DSCAML1;FOXH1;GLI3;GNAS;HES1;IFT172;INSIG2;KDR;KIT;KITLG;LEF1;MTHFD1L;RARB;ROR2;RPL38;SMAD2;TGFBR2
GO:0048009	insulin-like growth factor receptor signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0048009	34	4	1.0309988518943742	3.8797327394209358	0.018852774198847566	0.07186035008529341	650;2692;3486;55023	BMP2;GHRHR;IGFBP3;PHIP
GO:0051321	meiotic cell cycle	http://amigo.geneontology.org/amigo/term/GO:0051321	248	14	7.520226919700142	1.861645951576981	0.01929499979051552	0.07309151049310264	472;699;701;811;2956;4292;4438;4751;6790;23397;25788;27030;56159;245711	ATM;AURKA;BUB1;BUB1B;CALR;MLH1;MLH3;MSH4;MSH6;NCAPH;NEK2;RAD54B;SPDYA;TEX11
GO:0030901	midbrain development	http://amigo.geneontology.org/amigo/term/GO:0030901	90	7	2.7291146079556965	2.5649344221727297	0.01943374278993082	0.07309151049310264	60;801;1499;3280;6872;7533;7707	ACTB;CALM1;CTNNB1;HES1;TAF1;YWHAH;ZNF148
GO:0044070	regulation of anion transport	http://amigo.geneontology.org/amigo/term/GO:0044070	90	7	2.7291146079556965	2.5649344221727297	0.01943374278993082	0.07309151049310264	134;760;5027;5593;6098;8737;8792	ADORA1;CA2;P2RX7;PRKG2;RIPK1;ROS1;TNFRSF11A
GO:0009266	response to temperature stimulus	http://amigo.geneontology.org/amigo/term/GO:0009266	201	12	6.09502262443439	1.9688195991091313	0.019747748704129875	0.0739453145308828	134;472;1153;2033;2308;3627;4763;4846;5468;5609;6198;22797	ADORA1;ATM;CIRBP;CXCL10;EP300;FOXO1;MAP2K7;NF1;NOS3;PPARG;RPS6KB1;TFEC
GO:0007292	female gamete generation	http://amigo.geneontology.org/amigo/term/GO:0007292	133	9	4.033024920645641	2.2315755982383574	0.01999850813051962	0.07435501829301334	283;891;1499;4292;4438;4846;6790;23397;27030	ANG;AURKA;CCNB1;CTNNB1;MLH1;MLH3;MSH4;NCAPH;NOS3
GO:0042110	T cell activation	http://amigo.geneontology.org/amigo/term/GO:0042110	452	22	13.706220031066389	1.605110668742732	0.02011530992905808	0.07435501829301334	673;1499;1958;2737;3280;3572;3620;3815;4179;5027;5063;5290;5316;5588;5590;6095;7048;9474;27040;51176;64919;100133941	ATG5;BCL11B;BRAF;CD24;CD46;CTNNB1;EGR1;GLI3;HES1;IDO1;IL6ST;KIT;LAT;LEF1;P2RX7;PAK3;PIK3CA;PKNOX1;PRKCQ;PRKCZ;RORA;TGFBR2
GO:0043062	extracellular structure organization	http://amigo.geneontology.org/amigo/term/GO:0043062	400	20	12.129398257580874	1.6488864142538975	0.020119593185168316	0.07435501829301334	19;302;338;341;682;822;999;1281;1288;1404;3791;3914;3915;4035;4313;4322;4763;4811;6696;8728	ABCA1;ADAM19;ANXA2;APOB;APOC1;BSG;CAPG;CDH1;COL3A1;COL4A6;HAPLN1;KDR;LAMB3;LAMC1;LRP1;MMP13;MMP2;NF1;NID1;SPP1
GO:0048863	stem cell differentiation	http://amigo.geneontology.org/amigo/term/GO:0048863	202	12	6.1253461200783414	1.9590729674303733	0.02044238971232426	0.07522091452586849	657;2066;3280;3815;4254;5979;6929;6949;8626;8861;9839;11137	BMPR1A;ERBB4;HES1;KIT;KITLG;LDB1;PWP1;RET;TCF3;TCOF1;TP63;ZEB2
GO:0099003	vesicle-mediated transport in synapse	http://amigo.geneontology.org/amigo/term/GO:0099003	203	12	6.155669615722294	1.9494223616794846	0.021155054674452	0.07750774341932845	673;783;801;1499;4133;5027;5579;10497;23621;51760;57617;143425	BACE1;BRAF;CACNB2;CALM1;CTNNB1;MAP2;P2RX7;PRKCB;SYT17;SYT9;UNC13B;VPS18
GO:0032886	regulation of microtubule-based process	http://amigo.geneontology.org/amigo/term/GO:0032886	204	12	6.185993111366246	1.9398663697104677	0.02188600234477056	0.07984163945517157	324;899;1499;2042;4133;4751;5314;6790;10142;22974;57787;81551	AKAP9;APC;AURKA;CCNF;CTNNB1;EPHA3;MAP2;MARK4;NEK2;PKHD1;STMN4;TPX2
GO:0006979	response to oxidative stress	http://amigo.geneontology.org/amigo/term/GO:0006979	431	21	13.069426622543393	1.6068034663263038	0.02258396242877303	0.08203576095921827	1147;1499;1728;1800;2074;2308;4846;5587;5601;5798;6667;7157;7295;7486;7515;8737;10202;10645;50484;55294;80310	CAMKK2;CHUK;CTNNB1;DHRS2;DPEP1;ERCC6;FBXW7;FOXO1;MAPK9;NOS3;NQO1;PDGFD;PRKD1;PTPRN;RIPK1;RRM2B;SP1;TP53;TXN;WRN;XRCC1
GO:0010948	negative regulation of cell cycle process	http://amigo.geneontology.org/amigo/term/GO:0010948	278	15	8.429931789018708	1.779373828331544	0.022712429492929953	0.08215134071910835	324;472;699;701;811;891;899;2033;2956;4085;4751;6790;7157;11200;55294	APC;ATM;AURKA;BUB1;BUB1B;CALR;CCNB1;CCNF;CHEK2;EP300;FBXW7;MAD2L1;MSH6;NEK2;TP53
GO:0048511	rhythmic process	http://amigo.geneontology.org/amigo/term/GO:0048511	279	15	8.46025528466266	1.7729961443590296	0.023363026208014892	0.08414649269835872	134;1958;2033;2692;4846;5187;5468;5601;5798;6095;6667;7157;8322;8792;9967	ADORA1;EGR1;EP300;FZD4;GHRHR;MAPK9;NOS3;PER1;PPARG;PTPRN;RORA;SP1;THRAP3;TNFRSF11A;TP53
GO:0002237	response to molecule of bacterial origin	http://amigo.geneontology.org/amigo/term/GO:0002237	330	17	10.00675356250422	1.6988526692312884	0.023825670360214657	0.0850916798579095	19;338;654;1147;3620;3627;4283;4846;5027;5581;6198;6373;8792;10563;11213;54106;100133941	ABCA1;APOB;BMP6;CD24;CHUK;CXCL10;CXCL11;CXCL13;CXCL9;IDO1;IRAK3;NOS3;P2RX7;PRKCE;RPS6KB1;TLR9;TNFRSF11A
GO:0071496	cellular response to external stimulus	http://amigo.geneontology.org/amigo/term/GO:0071496	330	17	10.00675356250422	1.6988526692312884	0.023825670360214657	0.0850916798579095	355;654;1981;2308;5027;5292;5468;5587;6416;6721;6872;7157;7421;7486;9474;54474;96459	ATG5;BMP6;EIF4G1;FAS;FNIP1;FOXO1;KRT20;MAP2K4;P2RX7;PIM1;PPARG;PRKD1;SREBF2;TAF1;TP53;VDR;WRN
GO:0060191	regulation of lipase activity	http://amigo.geneontology.org/amigo/term/GO:0060191	94	7	2.8504085905315053	2.455788276548358	0.02405001681027019	0.08553353258882704	283;341;400;2261;3815;4035;5590	ANG;APOC1;ARL1;FGFR3;KIT;LRP1;PRKCZ
GO:0007398	ectoderm development	http://amigo.geneontology.org/amigo/term/GO:0007398	21	3	0.6367934085229959	4.711104040725421	0.024550613026728563	0.08611957112540763	657;1499;2114	BMPR1A;CTNNB1;ETS2
GO:0090382	phagosome maturation	http://amigo.geneontology.org/amigo/term/GO:0090382	21	3	0.6367934085229959	4.711104040725421	0.024550613026728563	0.08611957112540763	5027;10497;23682	P2RX7;RAB38;UNC13B
GO:0007492	endoderm development	http://amigo.geneontology.org/amigo/term/GO:0007492	74	6	2.2439386776524617	2.673869860952266	0.02462006562761654	0.08611957112540763	657;1499;3914;3915;4087;4313	BMPR1A;CTNNB1;LAMB3;LAMC1;MMP2;SMAD2
GO:0051702	interaction with symbiont	http://amigo.geneontology.org/amigo/term/GO:0051702	74	6	2.2439386776524617	2.673869860952266	0.02462006562761654	0.08611957112540763	302;801;2033;2959;6667;51176	ANXA2;CALM1;EP300;GTF2B;LEF1;SP1
GO:0009895	negative regulation of catabolic process	http://amigo.geneontology.org/amigo/term/GO:0009895	282	15	8.551225771594517	1.754134483248827	0.02539894013711641	0.08847991441208586	134;302;341;493;863;1153;1981;4085;5290;5476;6872;8241;9967;11213;55872	ADORA1;ANXA2;APOC1;ATP2B4;CBFA2T3;CIRBP;CTSA;EIF4G1;IRAK3;MAD2L1;PBK;PIK3CA;RBM10;TAF1;THRAP3
GO:0002791	regulation of peptide secretion	http://amigo.geneontology.org/amigo/term/GO:0002791	463	22	14.039778483149862	1.5669762900037039	0.02553800040737697	0.08860122590314459	114;134;283;640;654;1147;2219;2633;2692;5027;5211;5581;5590;5715;6934;7074;8997;9474;10497;54106;54474;143425	ADCY8;ADORA1;ANG;ATG5;BLK;BMP6;CHUK;FCN1;GBP1;GHRHR;KALRN;KRT20;P2RX7;PFKL;PRKCE;PRKCZ;PSMD9;SYT9;TCF7L2;TIAM1;TLR9;UNC13B
GO:0061564	axon development	http://amigo.geneontology.org/amigo/term/GO:0061564	490	23	14.858512865536571	1.5479341848097812	0.025746480115346415	0.08896141503270102	673;682;1630;2042;2045;2737;4131;4133;5063;5290;5588;5802;5979;6696;6712;7074;9839;51466;57142;57453;64919;81565;152330	BCL11B;BRAF;BSG;CNTN4;DCC;DSCAML1;EPHA3;EPHA7;EVL;GLI3;MAP1B;MAP2;NDEL1;PAK3;PIK3CA;PRKCQ;PTPRS;RET;RTN4;SPP1;SPTBN2;TIAM1;ZEB2
GO:0050890	cognition	http://amigo.geneontology.org/amigo/term/GO:0050890	283	15	8.581549267238469	1.7479361281843437	0.026106175850109103	0.08983906669065886	114;134;673;3815;3845;4763;4891;5590;6198;7881;8997;10522;23152;50944;152789	ADCY8;ADORA1;BRAF;CIC;DEAF1;JAKMIP1;KALRN;KCNAB1;KIT;KRAS;NF1;PRKCZ;RPS6KB1;SHANK1;SLC11A2
GO:0007249	I-kappaB kinase/NF-kappaB signaling	http://amigo.geneontology.org/amigo/term/GO:0007249	259	14	7.853785371783616	1.782579907301511	0.026777623337746803	0.09177814450437412	1147;1499;1896;4919;5187;5579;5581;5587;6095;7052;8737;10342;29110;54106	CHUK;CTNNB1;EDA;PER1;PRKCB;PRKCE;PRKD1;RIPK1;ROR1;RORA;TBK1;TFG;TGM2;TLR9
GO:0003170	heart valve development	http://amigo.geneontology.org/amigo/term/GO:0003170	56	5	1.6981157560613225	2.9444400254533885	0.027001023966457316	0.09217217016662135	650;657;4846;7048;26508	BMP2;BMPR1A;HEYL;NOS3;TGFBR2
GO:0032941	secretion by tissue	http://amigo.geneontology.org/amigo/term/GO:0032941	38	4	1.152292834470183	3.4713398194818894	0.02731284849094573	0.09249371002909909	134;5581;9474;65125	ADORA1;ATG5;PRKCE;WNK1
GO:2000273	positive regulation of signaling receptor activity	http://amigo.geneontology.org/amigo/term/GO:2000273	38	4	1.152292834470183	3.4713398194818894	0.02731284849094573	0.09249371002909909	134;5581;6872;55294	ADORA1;FBXW7;PRKCE;TAF1
GO:0070841	inclusion body assembly	http://amigo.geneontology.org/amigo/term/GO:0070841	22	3	0.6671169041669481	4.496962947965175	0.027802718031953444	0.0937790092347636	5705;6653;26278	PSMC5;SACS;SORL1
GO:0034394	protein localization to cell surface	http://amigo.geneontology.org/amigo/term/GO:0034394	57	5	1.7284392517052747	2.8927831829015744	0.02888689691581603	0.09705083944048865	287;1499;2066;2219;10076	ANK2;CTNNB1;ERBB4;FCN1;PTPRU
GO:0071559	response to transforming growth factor beta	http://amigo.geneontology.org/amigo/term/GO:0071559	238	13	7.21699196326062	1.80130448615972	0.02981775418348931	0.0997838230549839	657;1281;2033;2339;4087;5590;7048;8928;10370;51592;51741;80310;201163	BMPR1A;CITED2;COL3A1;EP300;FLCN;FNTA;FOXH1;PDGFD;PRKCZ;SMAD2;TGFBR2;TRIM33;WWOX
GO:0106030	neuron projection fasciculation	http://amigo.geneontology.org/amigo/term/GO:0106030	23	3	0.6974403998109002	4.3014428197927765	0.03127212128098367	0.10424040426994556	2042;57142;152330	CNTN4;EPHA3;RTN4
